time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2021-09-01T00:00:00.0000000Z,2021-10-01T00:00:00.0000000Z,2021-09-09T02:00:16.9740000Z,2021-09-30T23:59:52.6750000Z,12.132,27.867,9.111,23.57,72235295.92,2881924
2021-10-01T00:00:00.0000000Z,2021-11-01T00:00:00.0000000Z,2021-10-01T00:00:00.5380000Z,2021-10-31T23:59:57.8160000Z,23.57,26.45,14.107,15.188,34452087.31,2018988
2021-11-01T00:00:00.0000000Z,2021-12-01T00:00:00.0000000Z,2021-11-01T00:00:22.2190000Z,2021-11-30T23:59:56.7510000Z,15.198,18.574,11.339,12.559,27742584.44,2637003
2021-12-01T00:00:00.0000000Z,2022-01-01T00:00:00.0000000Z,2021-12-01T00:00:03.8840000Z,2021-12-02T16:09:53.6880000Z,12.567,14.919,12.456,13.262,3505024.89,365375
