time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2021-10-07T00:00:00.0000000Z,2021-10-08T00:00:00.0000000Z,2021-10-07T07:00:50.2200000Z,2021-10-07T23:59:59.8420000Z,15.43,31.0,15.398,18.0,6429158.8,422387
2021-10-08T00:00:00.0000000Z,2021-10-09T00:00:00.0000000Z,2021-10-08T00:00:00.1670000Z,2021-10-08T23:59:31.2710000Z,18.0,21.137,15.101,15.731,1766471.5,85535
2021-10-09T00:00:00.0000000Z,2021-10-10T00:00:00.0000000Z,2021-10-09T00:00:02.5530000Z,2021-10-09T23:58:52.0700000Z,15.707,16.948,13.912,14.691,604028.2,22509
2021-10-10T00:00:00.0000000Z,2021-10-11T00:00:00.0000000Z,2021-10-10T00:00:45.0900000Z,2021-10-10T23:59:59.3990000Z,14.678,21.273,13.752,17.197,2493330.3,140170
2021-10-11T00:00:00.0000000Z,2021-10-12T00:00:00.0000000Z,2021-10-11T00:00:10.0900000Z,2021-10-11T23:59:52.8640000Z,17.2,17.794,14.59,15.492,1057819.9,57831
2021-10-12T00:00:00.0000000Z,2021-10-13T00:00:00.0000000Z,2021-10-12T00:00:13.0900000Z,2021-10-12T23:59:16.8730000Z,15.448,15.776,13.901,14.24,331336.3,15688
2021-10-13T00:00:00.0000000Z,2021-10-14T00:00:00.0000000Z,2021-10-13T00:00:19.1350000Z,2021-10-13T23:58:07.1270000Z,14.277,14.841,13.52,13.697,211494.7,10715
2021-10-14T00:00:00.0000000Z,2021-10-15T00:00:00.0000000Z,2021-10-14T00:00:24.3020000Z,2021-10-14T23:59:55.7640000Z,13.697,14.688,13.56,13.898,269042.3,13618
2021-10-15T00:00:00.0000000Z,2021-10-16T00:00:00.0000000Z,2021-10-15T00:00:05.6370000Z,2021-10-15T23:59:46.5140000Z,13.881,13.937,12.5,12.859,222779.9,11015
2021-10-16T00:00:00.0000000Z,2021-10-17T00:00:00.0000000Z,2021-10-16T00:00:18.4210000Z,2021-10-16T23:59:20.6810000Z,12.892,13.3,12.535,12.894,186543.3,9878
2021-10-17T00:00:00.0000000Z,2021-10-18T00:00:00.0000000Z,2021-10-17T00:02:04.9170000Z,2021-10-17T23:59:38.6040000Z,12.894,18.0,12.594,13.112,1824180.4,90627
2021-10-18T00:00:00.0000000Z,2021-10-19T00:00:00.0000000Z,2021-10-18T00:01:02.2180000Z,2021-10-18T23:51:46.7160000Z,13.098,13.797,12.62,12.968,249441.8,12427
2021-10-19T00:00:00.0000000Z,2021-10-20T00:00:00.0000000Z,2021-10-19T00:00:49.8870000Z,2021-10-19T23:59:52.2960000Z,12.979,14.361,12.729,12.977,210506.4,11790
2021-10-20T00:00:00.0000000Z,2021-10-21T00:00:00.0000000Z,2021-10-20T00:00:54.7910000Z,2021-10-20T23:56:22.0590000Z,12.948,13.773,12.875,13.308,157753.8,7797
2021-10-21T00:00:00.0000000Z,2021-10-22T00:00:00.0000000Z,2021-10-21T00:00:15.5090000Z,2021-10-21T23:52:46.6940000Z,13.308,13.399,12.577,12.636,98873.1,5030
2021-10-22T00:00:00.0000000Z,2021-10-23T00:00:00.0000000Z,2021-10-22T00:02:20.6360000Z,2021-10-22T23:57:42.9270000Z,12.647,13.018,12.241,12.436,82872.6,4075
2021-10-23T00:00:00.0000000Z,2021-10-24T00:00:00.0000000Z,2021-10-23T00:01:35.1320000Z,2021-10-23T23:48:17.2930000Z,12.461,12.462,11.931,12.152,65833.0,3256
2021-10-24T00:00:00.0000000Z,2021-10-25T00:00:00.0000000Z,2021-10-24T00:00:56.6310000Z,2021-10-24T23:58:49.5940000Z,12.15,12.204,11.31,11.402,53692.0,3055
2021-10-25T00:00:00.0000000Z,2021-10-26T00:00:00.0000000Z,2021-10-25T00:02:28.1510000Z,2021-10-25T23:52:55.7240000Z,11.438,12.6,11.334,11.7,186369.8,9134
2021-10-26T00:00:00.0000000Z,2021-10-27T00:00:00.0000000Z,2021-10-26T00:01:03.2940000Z,2021-10-26T23:57:35.5100000Z,11.71,11.936,11.306,11.317,86681.8,4775
2021-10-27T00:00:00.0000000Z,2021-10-28T00:00:00.0000000Z,2021-10-27T00:01:27.9870000Z,2021-10-27T23:54:46.2300000Z,11.315,11.566,9.88,9.9,126052.7,4715
2021-10-28T00:00:00.0000000Z,2021-10-29T00:00:00.0000000Z,2021-10-28T00:03:04.5520000Z,2021-10-28T23:57:13.2340000Z,9.892,10.87,9.842,10.503,159656.7,6106
2021-10-29T00:00:00.0000000Z,2021-10-30T00:00:00.0000000Z,2021-10-29T00:00:28.3820000Z,2021-10-29T23:52:11.8360000Z,10.514,10.815,10.193,10.632,93761.8,3861
2021-10-30T00:00:00.0000000Z,2021-10-31T00:00:00.0000000Z,2021-10-30T00:00:03.3790000Z,2021-10-30T23:58:42.2890000Z,10.606,11.39,10.25,10.35,118097.8,5603
2021-10-31T00:00:00.0000000Z,2021-11-01T00:00:00.0000000Z,2021-10-31T00:00:21.9400000Z,2021-10-31T23:56:57.9550000Z,10.351,10.62,10.183,10.441,46500.9,2422
2021-11-01T00:00:00.0000000Z,2021-11-02T00:00:00.0000000Z,2021-11-01T00:04:06.2270000Z,2021-11-01T23:59:59.8260000Z,10.441,12.0,10.08,11.887,225367.7,10931
2021-11-02T00:00:00.0000000Z,2021-11-03T00:00:00.0000000Z,2021-11-02T00:00:20.7800000Z,2021-11-02T23:58:46.0860000Z,11.885,12.566,10.93,11.467,138370.7,6796
2021-11-03T00:00:00.0000000Z,2021-11-04T00:00:00.0000000Z,2021-11-03T00:00:01.5450000Z,2021-11-03T23:59:09.3550000Z,11.427,12.414,10.953,11.779,344779.2,13635
2021-11-04T00:00:00.0000000Z,2021-11-05T00:00:00.0000000Z,2021-11-04T00:00:11.7650000Z,2021-11-04T23:57:53.2030000Z,11.787,12.498,10.963,11.062,115951.0,5883
2021-11-05T00:00:00.0000000Z,2021-11-06T00:00:00.0000000Z,2021-11-05T00:01:06.4680000Z,2021-11-05T23:37:31.2420000Z,11.078,11.216,10.644,10.706,28271.1,1865
2021-11-06T00:00:00.0000000Z,2021-11-07T00:00:00.0000000Z,2021-11-06T00:00:41.6710000Z,2021-11-06T23:59:59.4540000Z,10.706,11.447,10.604,11.095,104464.2,5334
2021-11-07T00:00:00.0000000Z,2021-11-08T00:00:00.0000000Z,2021-11-07T00:00:33.9070000Z,2021-11-07T23:49:47.2720000Z,11.105,11.611,11.0,11.292,47597.2,2822
2021-11-08T00:00:00.0000000Z,2021-11-09T00:00:00.0000000Z,2021-11-08T00:00:20.2680000Z,2021-11-08T23:59:52.1240000Z,11.302,11.423,11.136,11.209,25300.7,1541
