time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2021-10-08T10:15:00.0000000Z,2021-10-08T10:30:00.0000000Z,2021-10-08T10:15:53.9820000Z,2021-10-08T10:29:56.6940000Z,0.1661,0.167,0.16517,0.16694,120992.1,73
2021-10-08T10:30:00.0000000Z,2021-10-08T10:45:00.0000000Z,2021-10-08T10:30:00.5110000Z,2021-10-08T10:44:04.9920000Z,0.16695,0.16882,0.16646,0.16744,180481.6,89
2021-10-08T10:45:00.0000000Z,2021-10-08T11:00:00.0000000Z,2021-10-08T10:47:46.6120000Z,2021-10-08T10:58:34.0020000Z,0.16662,0.17039,0.1666,0.16924,169234.9,63
2021-10-08T11:00:00.0000000Z,2021-10-08T11:15:00.0000000Z,2021-10-08T11:00:59.3140000Z,2021-10-08T11:12:36.9560000Z,0.16922,0.1695,0.16738,0.16761,50114.2,28
2021-10-08T11:15:00.0000000Z,2021-10-08T11:30:00.0000000Z,2021-10-08T11:15:19.8020000Z,2021-10-08T11:29:19.2850000Z,0.16764,0.17256,0.16764,0.16946,240839.9,157
2021-10-08T11:30:00.0000000Z,2021-10-08T11:45:00.0000000Z,2021-10-08T11:30:05.9550000Z,2021-10-08T11:44:22.7550000Z,0.16946,0.16961,0.16734,0.1675,110323.9,49
2021-10-08T11:45:00.0000000Z,2021-10-08T12:00:00.0000000Z,2021-10-08T11:45:00.5520000Z,2021-10-08T11:59:56.7890000Z,0.1675,0.16787,0.16601,0.16712,205088.8,214
2021-10-08T12:00:00.0000000Z,2021-10-08T12:15:00.0000000Z,2021-10-08T12:00:00.6900000Z,2021-10-08T12:14:56.6080000Z,0.16715,0.16723,0.16532,0.16637,231381.1,208
2021-10-08T12:15:00.0000000Z,2021-10-08T12:30:00.0000000Z,2021-10-08T12:15:04.6840000Z,2021-10-08T12:29:58.3650000Z,0.16635,0.1671,0.16504,0.1663,84320.8,142
2021-10-08T12:30:00.0000000Z,2021-10-08T12:45:00.0000000Z,2021-10-08T12:30:09.4180000Z,2021-10-08T12:44:56.4630000Z,0.16636,0.1687,0.1655,0.16598,93154.1,188
2021-10-08T12:45:00.0000000Z,2021-10-08T13:00:00.0000000Z,2021-10-08T12:45:00.8640000Z,2021-10-08T12:59:57.6690000Z,0.16587,0.16737,0.16285,0.16428,247756.2,220
2021-10-08T13:00:00.0000000Z,2021-10-08T13:15:00.0000000Z,2021-10-08T13:00:01.0040000Z,2021-10-08T13:14:59.6860000Z,0.16485,0.16485,0.16206,0.16271,145016.5,187
2021-10-08T13:15:00.0000000Z,2021-10-08T13:30:00.0000000Z,2021-10-08T13:15:02.7890000Z,2021-10-08T13:29:55.6420000Z,0.16272,0.16364,0.16195,0.16318,94549.5,157
2021-10-08T13:30:00.0000000Z,2021-10-08T13:45:00.0000000Z,2021-10-08T13:30:00.7710000Z,2021-10-08T13:44:53.0200000Z,0.16323,0.1648,0.1623,0.16429,176368.0,187
2021-10-08T13:45:00.0000000Z,2021-10-08T14:00:00.0000000Z,2021-10-08T13:45:03.6890000Z,2021-10-08T13:59:57.7990000Z,0.16417,0.16501,0.16228,0.16329,130715.2,178
2021-10-08T14:00:00.0000000Z,2021-10-08T14:15:00.0000000Z,2021-10-08T14:00:08.7690000Z,2021-10-08T14:14:50.7570000Z,0.16329,0.16533,0.16229,0.16506,169816.6,209
2021-10-08T14:15:00.0000000Z,2021-10-08T14:30:00.0000000Z,2021-10-08T14:15:01.9270000Z,2021-10-08T14:29:54.4630000Z,0.16509,0.1655,0.16459,0.16478,144849.1,188
