"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"01.08.2021","1,88249","2,00388","2,00388","1,85449","1,73M","-6,06%"
"31.07.2021","2,00388","1,82900","2,07998","1,78620","3,54M","9,56%"
"30.07.2021","1,82900","1,76449","1,86879","1,65469","2,04M","3,66%"
"29.07.2021","1,76449","1,67496","1,80548","1,61996","1,84M","5,34%"
"28.07.2021","1,67496","1,70250","1,80390","1,60306","2,57M","-1,62%"
"27.07.2021","1,70250","1,67879","1,71779","1,52600","2,99M","1,41%"
"26.07.2021","1,67879","1,59980","2,01459","1,59980","7,65M","4,94%"
"25.07.2021","1,59970","0,37371","1,62410","0,37371","2,97M","8,20%"
"24.07.2021","1,47840","1,47640","1,49790","1,44590","1,41M","0,14%"
"23.07.2021","1,47640","1,43900","1,47810","1,38200","1,40M","2,60%"
"22.07.2021","1,43900","1,37700","1,45490","1,33740","2,00M","4,50%"
"21.07.2021","1,37700","1,27330","1,39580","1,22760","1,96M","8,14%"
"20.07.2021","1,27330","1,39018","1,39258","1,20600","1,66M","-8,41%"
"19.07.2021","1,39018","1,48560","1,49290","1,35778","934,58K","-6,42%"
"18.07.2021","1,48560","1,50180","1,52750","1,45590","1,19M","-1,08%"
"17.07.2021","1,50180","1,42060","1,68170","1,42050","3,14M","5,72%"
"16.07.2021","1,42060","1,56960","1,56970","1,38371","1,48M","-9,49%"
"15.07.2021","1,56960","1,64967","1,68306","1,51017","2,30M","-4,85%"
"14.07.2021","1,64967","1,74050","1,74710","1,52280","2,73M","-5,22%"
"13.07.2021","1,74050","1,87520","1,88780","1,66510","3,85M","-7,18%"
"12.07.2021","1,87520","1,67560","2,04960","1,66890","8,52M","11,91%"
"11.07.2021","1,67560","1,60240","1,67860","1,57150","1,46M","4,57%"
"10.07.2021","1,60240","1,62930","1,64490","1,55850","1,91M","-2,14%"
"09.07.2021","1,63750","1,59940","1,63780","1,47090","3,03M","2,38%"
"08.07.2021","1,59940","1,80430","1,80430","1,54810","1,39M","-11,59%"
"07.07.2021","1,80910","1,73510","1,81580","1,69220","1,41M","4,26%"
"06.07.2021","1,73510","1,71810","1,74610","1,66630","1,40M","0,99%"
"05.07.2021","1,71810","1,77469","1,77469","1,63389","1,67M","-3,19%"
"04.07.2021","1,77469","1,73410","1,80337","0,23002","1,62M","2,34%"
"03.07.2021","1,73410","1,62320","1,97830","1,62320","5,97M","6,83%"
"02.07.2021","1,62320","1,66590","1,66590","1,50850","1,33M","-2,62%"
"01.07.2021","1,66690","1,73130","1,85360","1,53450","4,02M","-2,39%"
"30.06.2021","1,70770","1,55782","1,72500","1,47246","4,07M","9,62%"
"29.06.2021","1,55782","1,35300","1,56751","1,35060","3,16M","15,14%"
"28.06.2021","1,35300","1,28388","1,35870","1,24148","1,88M","5,64%"
"27.06.2021","1,28078","1,24800","1,28278","1,19000","1,56M","3,32%"
"26.06.2021","1,23960","1,18870","1,24720","1,11790","2,59M","4,28%"
"25.06.2021","1,18870","1,31560","1,36430","1,15950","2,97M","-9,65%"
"24.06.2021","1,31560","1,19823","1,36465","1,19823","7,11M","9,80%"
"23.06.2021","1,19823","1,11371","1,21864","1,07162","4,51M","7,59%"
"22.06.2021","1,11371","1,04749","1,40147","1,00089","21,46M","6,32%"
"21.06.2021","1,04749","1,17907","1,68634","1,03205","15,78M","-11,16%"
"20.06.2021","1,17907","1,14849","1,19197","1,04558","2,11M","2,66%"
"19.06.2021","1,14849","1,20684","1,23314","1,14200","1,14M","-4,84%"
"18.06.2021","1,20684","1,26736","1,28461","1,15504","1,73M","-4,85%"
"17.06.2021","1,26836","1,25725","1,30590","1,23340","877,29K","0,88%"
"16.06.2021","1,25725","1,33880","1,35939","1,24054","1,50M","-6,09%"
"15.06.2021","1,33880","1,33131","1,36990","1,30880","1,41M","0,56%"
"14.06.2021","1,33131","1,33220","1,36701","1,29770","1,81M","-0,07%"
"13.06.2021","1,33220","1,23450","1,38000","1,20369","1,45M","7,91%"
"12.06.2021","1,23450","1,27760","1,28110","1,18010","2,21M","-3,37%"
"11.06.2021","1,27760","1,37600","1,41760","1,26980","1,40M","-7,15%"
"10.06.2021","1,37600","1,49145","1,52135","1,34000","2,51M","-7,74%"
"09.06.2021","1,49145","1,45140","1,52575","1,34650","2,15M","2,76%"
"08.06.2021","1,45140","1,45551","1,50091","1,31945","2,92M","-0,55%"
"07.06.2021","1,45941","1,63558","1,79796","1,44521","3,91M","-11,16%"
"06.06.2021","1,64278","1,44468","1,78078","1,43208","6,84M","13,71%"
"05.06.2021","1,44468","1,48236","1,56099","1,39408","1,10M","-2,54%"
"04.06.2021","1,48236","1,61177","1,61177","1,39645","2,32M","-8,03%"
"03.06.2021","1,61177","1,59483","1,68154","1,55843","2,01M","1,06%"
"02.06.2021","1,59483","1,52422","1,62752","1,48294","1,73M","4,63%"
"01.06.2021","1,52422","1,59515","1,61434","1,47318","1,47M","-4,45%"
"31.05.2021","1,59515","1,49333","1,59994","1,41069","1,74M","6,82%"
"30.05.2021","1,49333","1,43992","1,54910","1,33993","1,34M","3,71%"
"29.05.2021","1,43992","1,47439","1,58560","1,32494","1,67M","-2,34%"
"28.05.2021","1,47439","1,72859","1,74613","1,40441","2,54M","-14,71%"
"27.05.2021","1,72859","1,90977","1,90977","1,69469","4,78M","-9,49%"
"26.05.2021","1,90977","1,67359","1,91867","1,62519","6,64M","14,11%"
"25.05.2021","1,67359","1,72083","1,78853","1,47162","6,97M","-2,75%"
"24.05.2021","1,72083","1,41737","1,74473","1,33607","10,21M","21,41%"
"23.05.2021","1,41737","1,55890","1,64450","1,21237","8,44M","-9,08%"
"22.05.2021","1,55890","1,68890","1,74330","1,43000","6,37M","-7,70%"
"21.05.2021","1,68890","2,09250","2,19970","1,44430","7,71M","-19,29%"
"20.05.2021","2,09250","1,79132","2,41279","1,58115","10,24M","16,81%"
"19.05.2021","1,79132","2,69147","2,74867","1,42723","8,53M","-33,44%"
"18.05.2021","2,69147","2,68055","2,96041","2,62805","4,23M","0,41%"
"17.05.2021","2,68055","2,77129","2,87831","2,30633","5,69M","-3,27%"
"16.05.2021","2,77129","2,76835","3,11393","2,52846","4,91M","0,30%"
"15.05.2021","2,76305","3,14792","3,20572","2,73795","4,89M","-12,23%"
"14.05.2021","3,14792","3,03275","3,44409","2,96426","5,13M","3,80%"
"13.05.2021","3,03275","3,14997","3,59022","2,89135","7,05M","-3,72%"
"12.05.2021","3,14997","3,55961","4,16822","3,13060","9,99M","-11,51%"
"11.05.2021","3,55961","3,75025","3,98995","3,37608","8,83M","-5,08%"
"10.05.2021","3,75025","3,28631","4,46994","3,10476","28,32M","14,12%"
"09.05.2021","3,28631","3,08205","3,39980","2,91372","5,11M","6,63%"
"08.05.2021","3,08205","3,20106","3,49207","3,07054","6,92M","-3,72%"
"07.05.2021","3,20106","2,96020","3,25616","2,83972","6,16M","8,14%"
"06.05.2021","2,96020","2,94112","3,23525","2,84119","6,40M","0,65%"
"05.05.2021","2,94112","2,67302","3,52348","2,67302","16,95M","10,03%"
"04.05.2021","2,67302","2,56609","2,72271","2,34961","6,14M","4,17%"
"03.05.2021","2,56609","2,65439","2,73652","2,48936","4,34M","-3,33%"
"02.05.2021","2,65439","2,35178","2,72350","2,28946","7,67M","12,87%"
"01.05.2021","2,35178","2,25966","2,35463","2,21186","2,45M","4,08%"
"30.04.2021","2,25966","2,11789","2,35229","2,08579","3,35M","6,69%"
"29.04.2021","2,11789","2,14994","2,18324","1,95621","2,98M","-1,49%"
"28.04.2021","2,14994","2,19461","2,29905","1,89304","4,23M","-2,04%"
"27.04.2021","2,19461","1,85160","2,35458","1,84469","4,16M","18,53%"
"26.04.2021","1,85160","1,66586","1,98095","1,62997","3,39M","11,15%"
"25.04.2021","1,66586","1,47360","1,81349","1,43829","3,90M","13,05%"
"24.04.2021","1,47360","1,62034","1,63529","1,45730","2,19M","-9,06%"
"23.04.2021","1,62034","1,69395","1,71265","1,35983","3,91M","-4,35%"
"22.04.2021","1,69395","1,86860","2,11959","1,65659","4,19M","-9,35%"
"21.04.2021","1,86860","2,08371","2,12242","1,86860","2,50M","-10,32%"
"20.04.2021","2,08371","2,03876","2,14847","1,81021","3,02M","2,21%"
"19.04.2021","2,03876","2,30809","2,41361","1,96291","3,06M","-11,67%"
"18.04.2021","2,30809","2,53516","2,54106","1,97529","3,95M","-8,96%"
"17.04.2021","2,53516","2,50512","2,84842","2,50512","4,95M","1,20%"
"16.04.2021","2,50512","2,41527","2,55426","2,22106","2,82M","3,72%"
"15.04.2021","2,41527","2,36005","2,45128","2,35173","1,55M","2,08%"
"14.04.2021","2,36605","2,50866","2,56096","2,26965","1,90M","-5,68%"
"13.04.2021","2,50866","2,53628","2,61067","2,40448","2,43M","-1,09%"
"12.04.2021","2,53628","2,44651","2,94409","2,38340","5,97M","3,67%"
"11.04.2021","2,44651","2,38606","2,47951","2,29635","1,87M","2,53%"
"10.04.2021","2,38606","2,42120","2,57036","2,33427","2,16M","-1,45%"
"09.04.2021","2,42120","2,51290","2,53244","2,38701","1,99M","-3,65%"
"08.04.2021","2,51290","2,40918","2,63880","2,34151","2,79M","4,31%"
"07.04.2021","2,40918","2,51658","2,52918","2,02956","3,47M","-4,27%"
"06.04.2021","2,51658","2,42391","2,67285","2,26007","3,76M","3,82%"
"05.04.2021","2,42391","2,23589","2,59700","2,04889","3,76M","8,41%"
"04.04.2021","2,23589","1,98786","2,28967","1,93967","1,99M","12,48%"
"03.04.2021","1,98786","2,09429","2,29983","1,98386","2,13M","-5,08%"
"02.04.2021","2,09429","2,06578","2,24993","1,95491","2,97M","1,38%"
"01.04.2021","2,06578","1,89844","2,09253","1,84974","1,95M","8,81%"
"31.03.2021","1,89844","1,96989","1,97550","1,76979","1,90M","-3,63%"
"30.03.2021","1,96989","1,84079","1,97469","1,78304","3,05M","7,01%"
"29.03.2021","1,84079","1,67478","1,85268","1,62969","1,93M","9,91%"
"28.03.2021","1,67478","1,62155","1,76484","1,61936","2,26M","3,28%"
"27.03.2021","1,62155","1,49363","1,65150","1,46024","1,42M","8,56%"
"26.03.2021","1,49363","1,39775","1,50984","1,39775","903,41K","6,86%"
"25.03.2021","1,39775","1,49961","1,53271","1,36465","1,71M","-6,79%"
"24.03.2021","1,49961","1,58361","1,75789","1,45815","1,79M","-5,30%"
"23.03.2021","1,58361","1,61255","1,67809","1,51189","1,65M","-1,79%"
"22.03.2021","1,61255","1,64575","1,79825","1,54933","3,22M","-2,02%"
"21.03.2021","1,64575","1,50045","1,65203","1,45214","1,61M","9,68%"
"20.03.2021","1,50045","1,56328","1,62980","1,50005","1,11M","-4,02%"
"19.03.2021","1,56328","1,60527","1,64080","1,54607","1,40M","-2,62%"
"18.03.2021","1,60527","1,48886","1,64296","1,47668","1,76M","7,82%"
"17.03.2021","1,48886","1,52702","1,54877","1,41680","1,67M","-2,50%"
"16.03.2021","1,52702","1,40423","1,75266","1,33634","5,07M","8,74%"
"15.03.2021","1,40423","1,43788","1,46577","1,28277","1,82M","-2,34%"
"14.03.2021","1,43788","1,49997","1,57317","1,43450","1,31M","-4,50%"
"13.03.2021","1,50557","1,31929","1,54947","1,25550","2,18M","14,12%"
"12.03.2021","1,31929","1,40059","1,41999","1,27000","1,00M","-5,80%"
"11.03.2021","1,40059","1,40300","1,45489","1,35960","980,29K","-0,17%"
"10.03.2021","1,40300","1,49470","1,49930","1,37740","957,83K","-5,68%"
"09.03.2021","1,48750","1,51063","1,54713","1,45396","1,59M","-1,53%"
"08.03.2021","1,51063","1,52998","1,54837","1,46178","1,33M","-1,26%"
"07.03.2021","1,52998","1,51180","1,71700","1,44650","3,25M","1,20%"
"06.03.2021","1,51180","1,26830","1,59520","1,24230","3,69M","19,07%"
"05.03.2021","1,26970","1,27998","1,33359","1,18439","1,30M","-0,80%"
"04.03.2021","1,27998","1,27107","1,35888","1,21772","1,53M","0,70%"
"03.03.2021","1,27107","1,20970","1,29255","1,19950","1,36M","5,07%"
"02.03.2021","1,20970","1,19958","1,30638","1,16780","1,24M","0,84%"
"01.03.2021","1,19958","1,08060","1,20690","1,08060","1,00M","11,01%"
"28.02.2021","1,08060","1,16877","1,19477","1,01010","999,33K","-7,54%"
"27.02.2021","1,16877","1,14235","1,22750","1,13997","949,44K","2,31%"
"26.02.2021","1,14235","1,19090","1,25533","1,06806","1,46M","-4,08%"
"25.02.2021","1,19090","1,24368","1,42849","1,18820","1,65M","-4,24%"
"24.02.2021","1,24368","1,15281","1,35671","1,10374","1,91M","7,88%"
"23.02.2021","1,15281","1,51060","1,51789","0,98502","3,82M","-23,68%"
"22.02.2021","1,51060","1,69406","1,70316","1,24377","2,71M","-10,83%"
"21.02.2021","1,69406","1,67724","1,81853","1,63934","1,91M","1,00%"
"20.02.2021","1,67724","1,59209","1,97228","1,55971","3,46M","5,35%"
"19.02.2021","1,59209","1,68025","1,70614","1,56466","1,86M","-5,25%"
"18.02.2021","1,68025","1,64716","1,73786","1,64716","1,62M","2,00%"
"17.02.2021","1,64726","1,61166","1,76995","1,51977","3,03M","2,21%"
"16.02.2021","1,61166","1,69695","1,93959","1,56128","4,74M","-5,03%"
"15.02.2021","1,69695","2,06895","2,36474","1,65717","22,45M","-17,98%"
"14.02.2021","2,06895","1,23520","2,06895","1,22751","18,76M","67,50%"
"13.02.2021","1,23520","1,23007","1,27705","1,11987","1,90M","0,42%"
"12.02.2021","1,23007","1,05737","1,23897","1,04938","2,81M","15,75%"
"11.02.2021","1,06267","1,04068","1,11473","1,00359","2,85M","2,11%"
"10.02.2021","1,04068","1,07894","1,14223","0,94718","4,12M","-3,56%"
"09.02.2021","1,07914","0,78949","1,08474","0,77753","7,75M","36,69%"
"08.02.2021","0,78949","0,72979","0,81471","0,72871","1,50M","8,18%"
"07.02.2021","0,72979","0,74524","0,75586","0,70207","1,13M","-2,07%"
"06.02.2021","0,74524","0,79240","0,82660","0,73240","1,83M","-5,95%"
"05.02.2021","0,79240","0,68110","0,80170","0,67750","3,16M","16,34%"
"04.02.2021","0,68110","0,70189","0,72689","0,67499","2,33M","-2,96%"
"03.02.2021","0,70189","0,73436","0,75900","0,69159","2,79M","-4,42%"
"02.02.2021","0,73436","0,68610","0,74186","0,67398","2,71M","7,03%"
"01.02.2021","0,68610","0,79984","0,82484","0,67340","5,27M","-14,22%"
"31.01.2021","0,79984","0,70014","0,84512","0,66690","5,28M","13,80%"
"30.01.2021","0,70283","0,62531","0,70603","0,59843","3,02M","12,40%"
"29.01.2021","0,62531","0,56420","0,65750","0,55160","3,90M","10,83%"
"28.01.2021","0,56420","0,58396","0,63026","0,56170","5,07M","-3,38%"
"27.01.2021","0,58396","0,54060","0,63515","0,51436","4,99M","8,02%"
"26.01.2021","0,54060","0,54030","0,54390","0,50380","476,61K","0,06%"
"25.01.2021","0,54030","0,53160","0,56013","0,52770","915,32K","1,64%"
"24.01.2021","0,53160","0,54712","0,56311","0,52500","963,72K","-2,84%"
"23.01.2021","0,54712","0,52116","0,56190","0,51106","891,60K","4,98%"
"22.01.2021","0,52116","0,50778","0,53013","0,47238","777,36K","2,63%"
"21.01.2021","0,50778","0,55578","0,55578","0,48687","1,71M","-8,64%"
"20.01.2021","0,55578","0,58329","0,59299","0,50549","2,15M","-4,72%"
"19.01.2021","0,58329","0,56210","0,63856","0,55870","2,76M","3,77%"
"18.01.2021","0,56210","0,56839","0,57500","0,52579","894,36K","-1,11%"
"17.01.2021","0,56839","0,51710","0,56999","0,49533","1,45M","9,92%"
"16.01.2021","0,51710","0,48636","0,54387","0,48386","1,01M","6,32%"
"15.01.2021","0,48636","0,47859","0,52777","0,45246","1,57M","1,62%"
"14.01.2021","0,47859","0,46950","0,50220","0,46390","936,94K","1,94%"
"13.01.2021","0,46950","0,44884","0,47790","0,42317","1,09M","4,60%"
"12.01.2021","0,44884","0,45950","0,49280","0,44195","1,24M","-2,32%"
"11.01.2021","0,45950","0,52229","0,52229","0,42466","1,76M","-12,02%"
"10.01.2021","0,52229","0,53500","0,58919","0,46960","2,42M","-2,38%"
"09.01.2021","0,53500","0,48500","0,56406","0,46510","1,72M","10,31%"
"08.01.2021","0,48500","0,49985","0,51485","0,45196","1,72M","-2,97%"
"07.01.2021","0,49985","0,45910","0,59000","0,45740","6,69M","8,88%"
"06.01.2021","0,45910","0,44124","0,48879","0,42399","1,81M","4,05%"
"05.01.2021","0,44124","0,43129","0,45824","0,40990","688,47K","2,09%"
"04.01.2021","0,43219","0,45362","0,48970","0,40659","1,02M","-4,72%"
"03.01.2021","0,45362","0,44688","0,45932","0,41539","1,21M","1,51%"
"02.01.2021","0,44688","0,47719","0,47739","0,42008","895,49K","-6,35%"
"01.01.2021","0,47719","0,47520","0,49020","0,46400","539,14K","0,42%"
"31.12.2020","0,47520","0,47312","0,51877","0,45200","1,50M","0,44%"
"30.12.2020","0,47312","0,45738","0,50967","0,44056","385,30K","3,44%"
"29.12.2020","0,45738","0,48602","0,49401","0,43769","276,28K","-5,89%"
"28.12.2020","0,48602","0,48700","0,51565","0,47527","397,65K","-0,20%"
"27.12.2020","0,48700","0,48438","0,50320","0,45504","529,33K","0,54%"
"26.12.2020","0,48438","0,48820","0,50490","0,47032","364,89K","-0,78%"
"25.12.2020","0,48820","0,50377","0,53370","0,46788","749,06K","-3,09%"
"24.12.2020","0,50377","0,46358","0,57502","0,42611","1,65M","8,67%"
"23.12.2020","0,46358","0,52500","0,55200","0,44789","668,07K","-11,70%"
"22.12.2020","0,52500","0,49040","0,54640","0,43049","408,21K","7,06%"
"21.12.2020","0,49040","0,43049","0,49040","0,43049","1,27M","13,92%"
"20.12.2020","0,43049","0,51887","0,51887","0,43042","0,10K","-17,03%"
"19.12.2020","0,51887","0,38481","0,51887","0,38481","0,13K","34,84%"
"18.12.2020","0,38481","0,48000","0,49040","0,38481","0,32K","-19,83%"
"17.12.2020","0,48000","0,49903","0,51887","0,48000","0,57K","-3,81%"
"16.12.2020","0,49903","0,35215","0,49903","0,35215","-","41,71%"
"15.12.2020","0,35215","0,35215","0,49040","0,35215","-","0,00%"
"14.12.2020","0,35215","0,49040","0,49040","0,35215","-","-23,42%"
"13.12.2020","0,45983","0,45983","0,49039","0,45983","0,44K","0,00%"
"12.12.2020","0,45983","0,43469","0,51867","0,35952","0,44K","5,78%"
"11.12.2020","0,43469","0,45000","0,49041","0,43469","0,21K","-3,40%"
"10.12.2020","0,45000","0,39988","0,54321","0,39298","1,47K","12,53%"
"09.12.2020","0,39988","0,45060","0,49040","0,32645","0,92K","-11,26%"
"08.12.2020","0,45060","0,45377","0,49040","0,45060","0,52K","-0,70%"
"07.12.2020","0,45377","0,36000","0,49037","0,35401","0,34K","26,05%"
"06.12.2020","0,36000","0,32000","0,49038","0,32000","0,52K","12,50%"
"05.12.2020","0,32000","0,34207","0,49039","0,32000","0,66K","-6,45%"
