"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"05.04.2019","0,9051","0,7597","0,9200","0,7597","555,68K","20,34%"
"04.04.2019","0,7521","0,8370","0,9176","0,7425","586,80K","-10,14%"
"03.04.2019","0,8370","0,9130","0,9372","0,8010","732,35K","-8,32%"
"02.04.2019","0,9130","0,8700","0,9200","0,8251","814,93K","4,94%"
"01.04.2019","0,8700","0,9321","0,9564","0,8511","663,25K","-6,66%"
"31.03.2019","0,9321","0,8379","0,9800","0,8300","865,59K","11,24%"
"30.03.2019","0,8379","0,7878","0,8395","0,7542","248,25K","6,36%"
"29.03.2019","0,7878","0,6988","0,8500","0,6936","847,00K","12,74%"
"28.03.2019","0,6988","0,6384","0,7330","0,6283","534,03K","9,46%"
"27.03.2019","0,6384","0,5871","0,6447","0,5863","276,05K","8,74%"
"26.03.2019","0,5871","0,6192","0,6400","0,5411","358,66K","-5,18%"
"25.03.2019","0,6192","0,5942","0,6699","0,5811","338,09K","4,21%"
"24.03.2019","0,5942","0,6309","0,6399","0,5858","143,54K","-5,82%"
"23.03.2019","0,6309","0,6625","0,6782","0,6053","222,88K","-4,77%"
"22.03.2019","0,6625","0,7298","0,7420","0,6203","539,63K","-9,22%"
"21.03.2019","0,7298","0,5562","0,7500","0,5503","1,29M","31,21%"
"20.03.2019","0,5562","0,5269","0,5565","0,4824","332,87K","5,56%"
"19.03.2019","0,5269","0,4352","0,5300","0,4263","192,34K","21,07%"
"18.03.2019","0,4352","0,4341","0,4359","0,4189","45,78K","0,25%"
"17.03.2019","0,4341","0,4422","0,4422","0,4151","97,80K","-1,83%"
"16.03.2019","0,4422","0,3980","0,4473","0,3939","253,03K","11,11%"
"15.03.2019","0,3980","0,3896","0,4051","0,3839","37,95K","2,16%"
"14.03.2019","0,3896","0,3996","0,3996","0,3780","110,58K","-2,50%"
"13.03.2019","0,3996","0,4012","0,4069","0,3830","110,30K","-0,40%"
"12.03.2019","0,4012","0,3942","0,4178","0,3810","111,92K","1,78%"
"11.03.2019","0,3942","0,4022","0,4150","0,3831","164,87K","-1,99%"
"10.03.2019","0,4022","0,3654","0,4086","0,3641","154,65K","10,07%"
"09.03.2019","0,3654","0,3572","0,3712","0,3544","54,42K","2,30%"
"08.03.2019","0,3572","0,3658","0,3689","0,3523","192,31K","-2,35%"
"07.03.2019","0,3658","0,3620","0,3694","0,3592","52,31K","1,05%"
"06.03.2019","0,3620","0,3735","0,3778","0,3605","60,44K","-3,08%"
"05.03.2019","0,3735","0,3550","0,3783","0,3508","44,27K","5,21%"
"04.03.2019","0,3550","0,3583","0,3583","0,3508","163,60K","-0,92%"
"03.03.2019","0,3583","0,3524","0,3583","0,3508","85,07K","1,67%"
"02.03.2019","0,3524","0,3573","0,3590","0,3499","122,24K","-1,37%"
"01.03.2019","0,3573","0,3586","0,3655","0,3550","127,68K","-0,36%"
"28.02.2019","0,3586","0,3587","0,3680","0,3536","53,09K","-0,03%"
"27.02.2019","0,3587","0,3518","0,3694","0,3500","75,34K","1,96%"
"26.02.2019","0,3518","0,3691","0,3840","0,3453","100,35K","-4,69%"
"25.02.2019","0,3691","0,3702","0,3854","0,3624","89,37K","-0,30%"
"24.02.2019","0,3702","0,3984","0,4100","0,3663","197,39K","-7,08%"
"23.02.2019","0,3984","0,3897","0,4015","0,3851","111,96K","2,23%"
"22.02.2019","0,3897","0,3811","0,4160","0,3795","121,37K","2,26%"
"21.02.2019","0,3811","0,4014","0,4087","0,3800","149,48K","-5,06%"
"20.02.2019","0,4014","0,3930","0,4061","0,3901","76,01K","2,14%"
"19.02.2019","0,3930","0,3970","0,4100","0,3870","211,78K","-1,01%"
"18.02.2019","0,3970","0,3842","0,4076","0,3803","136,49K","3,33%"
"17.02.2019","0,3842","0,3900","0,3900","0,3795","70,22K","-1,46%"
"16.02.2019","0,3899","0,4066","0,4240","0,3730","233,38K","-4,11%"
"15.02.2019","0,4066","0,3704","0,4070","0,3704","121,89K","9,77%"
"14.02.2019","0,3704","0,3465","0,3710","0,3465","158,76K","6,90%"
"13.02.2019","0,3465","0,3432","0,3536","0,3397","42,31K","0,96%"
"12.02.2019","0,3432","0,3399","0,3440","0,3333","65,82K","0,97%"
"11.02.2019","0,3399","0,3400","0,3410","0,3333","30,83K","-0,03%"
"10.02.2019","0,3400","0,3320","0,3414","0,3223","78,78K","2,41%"
"09.02.2019","0,3320","0,3405","0,3667","0,3302","45,79K","-2,50%"
"08.02.2019","0,3405","0,3190","0,3660","0,3147","62,30K","6,74%"
"07.02.2019","0,3190","0,3190","0,3296","0,3153","21,59K","0,00%"
"06.02.2019","0,3190","0,3264","0,3380","0,3120","41,09K","-2,27%"
"05.02.2019","0,3264","0,3153","0,3376","0,3153","41,54K","3,52%"
"04.02.2019","0,3153","0,3200","0,3322","0,3153","43,00K","-1,47%"
"03.02.2019","0,3200","0,3275","0,3300","0,3153","13,32K","-2,29%"
"02.02.2019","0,3275","0,3329","0,3395","0,3201","16,32K","-1,62%"
"01.02.2019","0,3329","0,3281","0,3400","0,3200","40,81K","1,46%"
"31.01.2019","0,3281","0,3256","0,3405","0,3205","41,32K","0,77%"
"30.01.2019","0,3256","0,3264","0,3500","0,3164","73,00K","-0,25%"
"29.01.2019","0,3264","0,3280","0,3280","0,3125","97,33K","-0,49%"
"28.01.2019","0,3280","0,3464","0,3466","0,3125","115,34K","-5,31%"
"27.01.2019","0,3464","0,3534","0,3572","0,3420","56,87K","-1,98%"
"26.01.2019","0,3534","0,3647","0,3870","0,3522","42,20K","-3,10%"
"25.01.2019","0,3647","0,3788","0,4000","0,3580","56,88K","-3,72%"
"24.01.2019","0,3788","0,3846","0,3929","0,3632","43,04K","-1,51%"
"23.01.2019","0,3846","0,3728","0,3846","0,3656","24,67K","3,17%"
"22.01.2019","0,3728","0,3703","0,3826","0,3656","44,90K","0,68%"
"21.01.2019","0,3703","0,3793","0,3794","0,3658","46,01K","-2,37%"
"20.01.2019","0,3793","0,3818","0,3944","0,3675","51,04K","-0,65%"
"19.01.2019","0,3818","0,3807","0,4100","0,3703","80,16K","0,29%"
"18.01.2019","0,3807","0,3728","0,3900","0,3698","64,96K","2,12%"
"17.01.2019","0,3728","0,3759","0,3829","0,3681","49,39K","-0,82%"
"16.01.2019","0,3759","0,3521","0,3820","0,3468","127,85K","6,76%"
"15.01.2019","0,3521","0,3729","0,3763","0,3471","94,77K","-5,58%"
"14.01.2019","0,3729","0,3495","0,3950","0,3468","52,45K","8,09%"
"13.01.2019","0,3450","0,3701","0,3763","0,3330","92,36K","-6,78%"
"12.01.2019","0,3701","0,3880","0,3881","0,3700","71,80K","-4,61%"
"11.01.2019","0,3880","0,3900","0,3982","0,3860","36,02K","-0,51%"
"10.01.2019","0,3900","0,4318","0,4481","0,3825","123,28K","-9,68%"
"09.01.2019","0,4318","0,4368","0,4483","0,4128","134,26K","-1,14%"
"08.01.2019","0,4368","0,4111","0,4520","0,4090","70,03K","6,25%"
"07.01.2019","0,4111","0,4307","0,4338","0,4031","83,17K","-4,55%"
"06.01.2019","0,4307","0,4199","0,4405","0,4133","49,04K","2,57%"
"05.01.2019","0,4199","0,4113","0,4333","0,4113","25,57K","2,09%"
"04.01.2019","0,4113","0,4170","0,4250","0,4103","31,09K","-1,37%"
"03.01.2019","0,4170","0,4172","0,4273","0,4127","43,84K","-0,05%"
"02.01.2019","0,4172","0,4005","0,4298","0,4001","46,35K","4,17%"
"01.01.2019","0,4005","0,3912","0,4200","0,3912","15,66K","2,38%"
"31.12.2018","0,3912","0,4315","0,4360","0,3863","49,93K","-9,34%"
"30.12.2018","0,4315","0,4400","0,4562","0,4185","118,19K","-1,93%"
"29.12.2018","0,4400","0,4770","0,4770","0,4400","26,20K","-7,76%"
"28.12.2018","0,4770","0,4005","0,4770","0,3990","62,69K","19,10%"
"27.12.2018","0,4005","0,4558","0,4693","0,4004","95,18K","-12,13%"
"26.12.2018","0,4558","0,4413","0,5262","0,4306","44,19K","3,29%"
"25.12.2018","0,4413","0,4650","0,4650","0,4251","40,92K","-5,10%"
"24.12.2018","0,4650","0,4605","0,5417","0,4514","110,12K","0,98%"
"23.12.2018","0,4605","0,4156","0,4700","0,4116","63,96K","10,80%"
"22.12.2018","0,4156","0,3958","0,4200","0,3958","22,88K","5,00%"
"21.12.2018","0,3958","0,4049","0,4330","0,3926","54,77K","-2,25%"
"20.12.2018","0,4049","0,3818","0,4580","0,3818","162,54K","6,05%"
"19.12.2018","0,3818","0,3886","0,4580","0,3802","167,57K","-1,75%"
"18.12.2018","0,3886","0,3600","0,4600","0,3595","139,00K","7,94%"
"17.12.2018","0,3600","0,3419","0,4199","0,3341","106,20K","5,29%"
"16.12.2018","0,3419","0,3415","0,3564","0,3297","22,86K","0,12%"
"15.12.2018","0,3415","0,3414","0,3489","0,3226","44,07K","0,03%"
"14.12.2018","0,3414","0,3250","0,3563","0,3209","95,39K","5,05%"
"13.12.2018","0,3250","0,3556","0,3849","0,3250","111,68K","-8,61%"
"12.12.2018","0,3556","0,3230","0,3800","0,3214","173,72K","10,09%"
"11.12.2018","0,3230","0,3105","0,3270","0,3030","99,18K","4,03%"
